Label,Title,
1,नेपाल क हालिय संकट चीन क झटक भारत जीत क तौर क्य देख रह भारतीय मीडिय ओल चीन समर्थक कह क्य व भारत क पक्ष आ ,
1,मामल भारत क जाने-म मानवाधिकार कार्यकर् बुद्धिजीव जेल पुलिस इन्ह जेल चश्म स्ट्रॉ द इनकार रह जान क्य ,
1,विदेश राजनयिक कह रह चीन ओल क क़दम हैरान सीनियर यूरोपियन डिप्लोमैट कह महामार क प्रधानमंत्र ओल क क़दम चीन नाराज़ ,
1,देख तस्वीर देश दुनिय लोग अंदाज़ मन नए साल जश्न ,
1,साल क आख़र किसान आंदोलन सुर्ख बटोर ,
1,केंद्रीय शिक्ष मंत्र रमेश पोखरियाल निशंक सीबीएसई बोर्ड 10व 12व परीक्ष घोषण ,
1,सरकार प्रेस रिलीज़ क मुताबिक़ देशभर क़रीब 96000 वैक्सीन द वाल इसक ट्रेन किय गय ,
1,भार ब्याज दर लोग ज़िंदग नरक बन वाल लोन एप्स क्य इनक पीछ चीन भूमिक ,
1,रमेश पोखरियाल निशंक गुरुवार 31 दिसंबर दसव बारहव बोर्ड परीक्ष तारीख़ ऐलान किय ,
1,पिछल दिन ऐस मामल साम आए जिनम सरकार क आलोचक रह क़ैद क क्रूर बर रह ,
1,भारत ऑस्ट्रेलिय क खेल रह दूसर टेस्ट मैच क चौथ दिन खेल शुर गय मैच मेलबर्न क्रिकेट ग्राउंड खेल रह ,
1,आख़िर ऐस क्य कृष पंजाब उत्तर प्रदेश अधिक भागीदार वाल राज्य बिहार किसान नह क्य कृष सब बढ़िय चल रह ,
1,नागौर आरएलप क इकलौ सांसद हनुमान बेनीवाल जयपुर-दिल्ल हाइव किसान क प्रदर्शन पहुंच चर्च रह किसान उनक पढ़ क्य पूर मामल ,
1,आंदोलन रह किसान रविवार ताल थाल बज पीएम मोद क ‘मन बात’ कार्यक्रम विरोध किय ,
1,बीजेप कांग्रेस अकाल आक्रामक केजरीवाल अवसरवाद करार द रह आम आदम पार्ट दाव व किसान क दिन खड़ क़ानून लोकसभ राज्य सभ पास ,
1,महिल किसान कह यूनियन क उनक न अप समुदाय धर्म जुड़ अप जमीन नुमाइंदग रह ,
1,केंद्र सरकार क कृष क़ानून विरोध रह किसान छह महीन प्रदर्शन तैयार क आए लोग बात यकीन मुश्किल सक किसान आंदोलन महाराष्ट्र छह साल चल ,
1,पिछल दिन ऐस मामल साम आए जिनम सरकार क आलोचक रह क़ैद क क्रूर बर रह ,
1,भारत ऑस्ट्रेलिय क खेल रह दूसर टेस्ट मैच क चौथ दिन खेल शुर गय मैच मेलबर्न क्रिकेट ग्राउंड खेल रह ,
1,आख़िर ऐस क्य कृष पंजाब उत्तर प्रदेश अधिक भागीदार वाल राज्य बिहार किसान नह क्य कृष सब बढ़िय चल रह ,
1,नागौर आरएलप क इकलौ सांसद हनुमान बेनीवाल जयपुर-दिल्ल हाइव किसान क प्रदर्शन पहुंच चर्च रह किसान उनक पढ़ क्य पूर मामल ,
1,आंदोलन रह किसान रविवार ताल थाल बज पीएम मोद क ‘मन बात’ कार्यक्रम विरोध किय ,
1,बीजेप कांग्रेस अकाल आक्रामक केजरीवाल अवसरवाद करार द रह आम आदम पार्ट दाव व किसान क दिन खड़ क़ानून लोकसभ राज्य सभ पास ,
1,महिल किसान कह यूनियन क उनक न अप समुदाय धर्म जुड़ अप जमीन नुमाइंदग रह ,
1,झारखंड मुक्त मोर्च क नेतृत्व वाल महागठबंधन सरकार 29 दिसंबर राज्य सत् साल पूर ,
1,रजनीकांत क मुताबिक़ ख़राब सेहत क कारण उन्ह फ़ैसल ल पड़ ,
1,भारत अमेरिक जापान ऑस्ट्रेलिय क्वॉड समूह बन समूह औपचारिक दिय ,
1,17 दिसंबर भारत क पीएम नरेंद्र मोद बांग्लादेश प्रधानमंत्र शेख हस क वर्चुअल मीटिंग ,
1,प्रस्तावित सेंट्रल विस्ट प्रोजेक्ट ज़्याद जानकार मिल क सवाल फ़ेहरिस्त लंब रह सुप्रीम कोर्ट संसद क निर्माण सरकार क रुख़ आक्रामक ,
1,दोन पक्ष आठ स्तर सैन्य वार् चुक सीम मुद्द सुलझ प्रगत नह दिख भारत क पास क्य विकल्प ,
1,मामल सुप्रीम कोर्ट पहुंच चुक ,
1,भूकंप क कारण जान-माल काफ नुकसान सात लोग मौत काफ संख्य लोग जख़्म ,
1,प्रधानमंत्र नरेंद्र मोद सोमवार दिल्ल मेट्र मेजेंट लाइन भारत पहल ब ड्राइवर क ट्रेन संचालन तकनीक उद्घाटन किय ,
1,ड्राइवरलेस मेट्र क उद्घाटन कार्टून ,
1,ग़ाज़ीपुर-गाज़ियाबाद बॉर्डर किसान विरोध प्रदर्शन रह किसान क कैम्पिंग टेंट लग ,
1,नेपाल क पत्रकार कह च कम्युनिस्ट पार्ट नेपाल क आंतरिक मामल दखल द रह ,
1,पिछल दिन ऐस मामल साम आए जिनम सरकार क आलोचक रह क़ैद क क्रूर बर रह ,
1,भारत ऑस्ट्रेलिय क खेल रह दूसर टेस्ट मैच क चौथ दिन खेल शुर गय मैच मेलबर्न क्रिकेट ग्राउंड खेल रह ,
1,आख़िर ऐस क्य कृष पंजाब उत्तर प्रदेश अधिक भागीदार वाल राज्य बिहार किसान नह क्य कृष सब बढ़िय चल रह ,
1,नागौर आरएलप क इकलौ सांसद हनुमान बेनीवाल जयपुर-दिल्ल हाइव किसान क प्रदर्शन पहुंच चर्च रह किसान उनक पढ़ क्य पूर मामल ,
1,आंदोलन रह किसान रविवार ताल थाल बज पीएम मोद क ‘मन बात’ कार्यक्रम विरोध किय ,
1,बीजेप कांग्रेस अकाल आक्रामक केजरीवाल अवसरवाद करार द रह आम आदम पार्ट दाव व किसान क दिन खड़ क़ानून लोकसभ राज्य सभ पास ,
1,महिल किसान कह यूनियन क उनक न अप समुदाय धर्म जुड़ अप जमीन नुमाइंदग रह ,
1,केंद्र सरकार क कृष क़ानून विरोध रह किसान छह महीन प्रदर्शन तैयार क आए लोग बात यकीन मुश्किल सक किसान आंदोलन महाराष्ट्र छह साल चल ,
1,फारूक़ साहब सिर्फ़ साहित्यकार भर नह व महफ़िल संग्रहालय यूनिवर्सिट गुज़र ज़म जीती-जाग तहज़ीब ,
1,इलाहाबाद ह कोर्ट जस्टिस पंकज नक़व विवेक अग्रवाल 18 दिसंबर युव क पत याचिक सुनव फ़ैसल सुन ,
1,सरकार न्यूज़ एजेंस शिन्हुआ रिपोर्ट क अनुसार पुलिस संदिग्ध गिरफ़्तार लिय हालांक हमल क पीछ मक़सद अभ स्पष्ट नह सक ,
1,पैर लग स्प्रिंग मदद व चल सक आस नह साल नीट परीक्ष पास एमबीबीएस पढ़ शुर वाल रिटायर्ड अधिकार ,
1,साल 2020 सिर्फ लोग क ज़हन नह बल्क वैश्विक राजनीत गहर छाप छोड़ साल वैश्विक राजनीत जिसक असर लंब रह ,
1,कृष कानून क ख़िलाफ़ किसान आंदोलन जार किसान आंदोलन वजह रेलव काफ़ आर्थिक नुकसान ,
1,क्य किसान आंदोलन राजनीतिक रुख लेग बीबीस क सहय पत्रकार समीरात्मज मिश्र बत रह हाल ,
1,भारत-चीन क एलएस जार तनाव क अरुणाचल क तवांग सेक्टर भारतीय सुरक्षाबल क जवान कड़ ठंड डट ,
1,भारत नेपाल क राजदूत नीलांबर आचार्य बीबीस बत वैक्सीन ल भारत वैक्सीन निर्म सरकार अधिकार क दिल्ल चर्च ,
1,रोहतक क खरावड़ गांव क लोग 1985 सिख मदद किसान आंदोलन क पंजाब दिल्ल वाल किसान गाँव आराम क रुक ,
1,अजिंक्य रहाण कप्त भारत अच्छ शुरुआत ऑस्ट्रेलिय क मेलबर्न क्रिकेट ग्राउंड खेल रह टेस्ट मैच ऑस्ट्रेलिय टॉस जीत पहल बल्लेबाज़ फ़ैसल किय ,
1,ब्रिटेन यूरोपीय संघ क पोस्ट-ब्रेग़्जिट ट्रेड डील क ब्रिटेन भारत सहित दूसर देश क फ्र ट्रेड मार्ग प्रशस्त गय ,
1,भारतीय इतिहास सबस महत्वाकांक्ष पूर्वाभ्यास आंध्र प्रदेश गुजरात पंजाब असम दिन क होग सुर्ख ,
1,फ़िल्म देख होंग असल ज़िंदग कित मुश्किल ,
1,क्रिसमस क अगल दिन नाम बॉक्सिंग ड क्य रख गय क्य इसक मुक्केबाज़ लेना-द ,
1,सरकार कह रह नए कानून किसान आय बढ़ पढ़िय पिछल साल सरकार क उठ कदम कित असर ,
1,पाकिस्तान कह भारत उसक ख़िलाफ़ कार्रव कोशिश मुंहतोड़ जवाब दिय जाएग ,
1,साल 2019 प्रतिदिन 4575 लोग जान वाय प्रदूषण वजह ढ लाख करोड़ रुपय ज़्याद नुकसान हुआआप बच क क्य रह ,
1,पार्ट आरोप इमरान मदद सत् हासिल ,
1,भारत प्रशासित कश्मीर एनकाउंटर मामल मेजर हत्य क दोष हाफ़िज़ सईद साढ़ 15 साल जेल सज़ प्रेस रिव्य ,
1,सरकार किसान क दौर बातचीत तमाम कोशिश बेनतीज रह ,
1,रूस भारत क वार्षिक सम्मेलन पिछल 20 साल लगातार रह बार सम्मेलन नह रह भारत रूस सम्मेलन क न क पीछ कोर महामार वजह बत ,
1,चीन भारत ज़मीन ख इसस अधिक फ़सल उपज भारत दुनिय क देश औसत पैदावार उपज तस्वीर कैस बदल ,
1,स्थाप दिवस क कांग्रेस तैयार भड़काऊ भाषण क अभियुक्त बीजेप चल रह मामल वापस ल अर्ज़ प्रेस रिव्य ,
1,ईय अच्छ जायज़ संतुलित डील कह जबक ब्रिटेन पूर ईय क अच्छ डील क़रार दिय ,
1,ब्रिटेन कोरोनावायरस क नए प्रकार क ख़ौफ़ क आवाजाह भारत रोक लग द जिसस भारतीय प्रभावित ,
1,जम्म कश्मीर अतिक्रमण हट रह कार्रवाईकाट रह हज़ार सेब क पेड़और तोड़ रह वनवास क घरप ,
1,विधानसभ क विशेष सत्र बुलाय ल पेंच फँस गय क्योंक मंत्रिमंडल सिफ़ारिश राज्यपाल ख़ारिज दिय ,
1,खेल क किस्स सौरभ गांगुल क जीवन जुड़ किस्स स रह रेहान फ़ज़ल ,
1,अमेरिक क भारत ख क मामल दूसर नंबर पैदावार क मामल अमेरिक नह चीन पीछ ,
1,20 दिसंबर 2020 नेपाल राष्ट्रपत बिद्य देव भंडार ओल सरकार सिफ़ारिश क नेपाल संसद प्रतिनिध सभ भंग दिय अप्रैल मध्यावध चुनाव घोषण ,
1,ब्रिटेन न्यूज़ चैनल क ब्रॉडकास्ट अधिकार रख वाल कंप क़रीब 20 लाख रुपय जुर्म लग गय ,
1,बाब ढाब नाम शायद स होग छोट स फ़ूड स्टॉल चल वाल बुज़ुर्ग र वीडिय वायरल गय ,
1,इसम सुनानेवाल पहचान ज़ाहिर नह ,
1,फ़ंगस इन्फ़ेक्शन पीड़ित लोग साम चुनौ बड़ ,
1,पाकिस्तान चीन दोस् शुरुआ दौर रुकावट आईं दोन देश क रिश्त गर्मजोश जगज़ाहिर कैस पड़ बुनियाद ,
1,भारत 23 दिसंबर दिन किसान दिवस क रूप मन भारत क पाँचव प्रधानमंत्र चौधर चरण सिंह जयं विशेष लेख ,
1,बत रह दिल्ल सट सिंघ बॉर्डर सिख प्रचारक ख़ुद गोल मार ल पर्च क मिल ख़बर जिसक जाँच रह ,
1,चार टेस्ट मैच सिरीज़ पहल मैच गुरुवार शुर रह वन ड सिरीज़ ऑस्ट्रेलिय क नाम रह ,
1,भारत हर साल लाख लोग वाय प्रदूषण वजह अकाल मौत शिकार रह ,
1,उत्तराखंड राजनीत नज़र रख वाल जानकार मान आम आदम पार्ट क आन राजनीत क समीकरण बदल सक ,
1,कश्मीर रह वाल पाकिस्त महिल अक्सर अप अधिकार क प्रदर्शन अप आवाज़ उठ क उनम राजनीत आ ,
1,प्रधानमंत्र नरेंद्र मोद नई दिल्ल स्थित नेशनल वॉर मेमोरियल पहुंच 1971 युद्ध हिस्स ल वाल जवान श्रद्धांजल द ,
1,एयर इंडिय नीलाम किसान आंदोलन कार्टून ,
1,मम बनर्ज हाल उनक दाह हाथ समझ वाल टीएमस क कद्दावर शुभेंद अधिकार क आपस संबंध मुकाम पहुंच प्वॉयंट ऑफ़ न रिटर्न कह ,
1,कोर क बदल रूप ख़बर आन क भारत समेत देश ब्रिटेन आन वाल उड़ान बैन दिय ,
1,लियोनल मेस 749 मैच खेल चुक औसतन हर 116 मैच गोल दाग़ ,
1,बेंगलुर मुसलमान कारोबार मंदिर क अप ज़मीन द द एचएमज बाश क कदम काफ़ सराह रह ,
1,सन लाइब एलओस पार पाकिस्तान रह वाल गल सरहद पार व तरफ़ आ थ ,
1,दिल्ल लग सीम ब दिन किसान विरोध प्रदर्शन रह किसान रास् पढ़ वाल फुटपाथ ज़मीन सब्ज उग शुर द ,
1,ब्रिटेन प कोर वायरस क नए वैरिएंट क मद्देनज़र भारत समेत कनाड आयरलैंड जर्म फ्रांस इटल नीदरलैंड्स बेल्जियम जैस तकरीबन 10 देश उड़ान रद्द फैसल लिय ,
1,प्रदर्शनकार किसान लोग थाल बज अपील सिंघ बॉर्डर रविवार प्रेस कॉन्फ्रेंस किसान जगजीत सिंह धालीवाल बात कह ,
1,केंद्रीय सड़क परिवहन राजमार्ग मंत्र नितिन गड घोषण अगल साल भारत टोल प्लाज़ फ़्र जाएग ,
1,स्वास्थ्य मंत्र हर्षवर्धन उम्मीद जत जनवर टीकाकरण शुर सक छह टीक अभ क्लीनिकल ट्रायल चल रह ,
1,क्य हरित क्रांत अप कामयाब क चक्रव्यूह फँस गय पंजाब किसान जान क्य तरीक ,
1,लद्दाख साद कपड़ पह च सैनिक क गाँव चल आन ख़बर प्रेस रिव्य ,
1,प्रधानमंत्र नरेंद्र मोद रविवार सुबह दिल्ल स्थित गुरुद्वार रकाब गंज साहिब पहुंच गुर तेग बहादुर उनक सर्वोच्च बलिदान क श्रद्धांजल द ,
1,कृष कानून क विरोध किसान दिल्ल सीम डट मोद सरकार कानून वापस ल मांग नह मान रह ,
1,पाकिस्तान क पूर्व क्रिकेटर शोएब अख़्तर भारतीय टीम ल वीडिय जार किय ,
1,कोर महामार ल चीन लगातार सवाल उठ रह महामार दुनियाभर अप चपेट लिय आम जीवन ल विश्व व्यापार इसक वजह प्रभावित ,
1,कोर महामार क चल 2020 सबस ख़राब साल मान रह आपक पढ़ चाह ,
1,कोर वायरस ल शुरुआत अलग-अलग बात कह रह थ लोग महज़ नजल किस्म बत खारिज रह ,
1,मस्जिद क डिज़ाइन गुबंद मीनार नह होग परिसर अस्पताल निर्माण किय जाएग ,
1,साल 1971 क युद्ध क अमेरिक युद्ध विराम स्वीकार क भारत दबाव बढ़ क अप सातव बेड़ बंगाल खाड़ भेज ,
1,धुंधल याद थक मन म बार देख इच्छ ग चल चल रह ,
1,भारत कोर संक्रमण पहल मामल साल क जनवर मह आय ,
1,भारत क आज़ाद क 14 साल 1961 गोव पुतर्गाल गुलाम आज़ाद मिल ,
1,1971 लड़ 49व बरस पढ़ अमरीक भारत डर कोशिश भारत क्य किय ,
1,पाकिस्तान क विदेश मंत्र शाह महमूद क़ुरैश कह पाकिस्तान ख़ुफ़िय सूत्र पत चल भारत उसक ख़िलाफ़ सर्जिकल स्ट्राइक योज बन रह ,
1,स्वास्थ्य मंत्रालय लिस्ट वैक्सीन जुड़ ऐस शंक समाधान कोशिश वक़्त ज़्यादातर लोग क ज़हन ,
1,नीदरलैंड चल रह पुरुष हॉक चैंपियंस ट्रॉफ़ क पहल मुक़ाबल भारत पाकिस्तान हर ,
1,भारत सरकार टीकाकारण योज क अगल साल जनवर अगस्त मह 30 करोड़ लोग टीकाकरण किय जाएग ,
1,भारत-बांग्लादेश क ट्रेन पश्चिम बंगाल क हल्दीबाड़ बांग्लादेश क चिलहट जाएग ,
1,भारत ऑस्ट्रेलिय क टेस्ट मैच चल रह ऐस सुन टेस्ट क्रिकेट क सबस धीम शतक शतक लग वाल खिलाड़ ज़ुब ,
1,भारत ईरान उज़्बेकिस्तान क पहल त्रिपक्षीय वर्किंग ग्रुप बैठक चाबहार पोर्ट क संयुक्त रूप इस्तेमाल ल बातचीत ,
1,पाकिस्तान कपड़ उद्योग जुड़ निर्यातक क मुताबिक कोर काल उन्ह विदेश काफ ऑर्डर मिल ,
1,अमेरिक भारतीय मूल क प्रसिद्ध लेखक बुद्धिजीव फ़रीद ज़करिय ख़ास बातचीत बीबीस संवादद ज़ुबैर अहमद ,
1,भारत सभ नई कमर्शियल गाड़ जीपीएस तकनीक आ रह ,
1,‘गाल प्रोजेक्ट’ मक़सद महिल जातिगत गाल जगह दूसर गाल द विकल्प द ,
1,पिछल पाँच साल भारत क ज़्यादातर राज्य कुपोषण बार बढ़ दिख रह हैइसक वजह जान क पढ़ ख़बर ,
1,कांग्रेस क 23 अगस्त सोनिय गांध ख़त लिख बदलाव माँग पढ़ प्रेस रिव्य ,
1,अमेरिक क प्रेसीडेंट इलेक्ट बाइडन शु्क्रवार व्हाइट हाउस क संचार प्रेस स्टाफ़ क 16 अतिरिक्त सदस्य घोषण ,
1,ब्रिटेन क विदेश मंत्र डोमिनिक रॉब भारत दौर आए प्रधानमंत्र नरेंद्र मोद विदेश मंत्र एसजयशं मुलाकात मौक बीबीस उनस मुद्द विस्तार बात ,
1,उत्तर प्रदेश क गोरखपुर सामूहिक विवाह कार्यक्रम म बेट अपने-अप जीवनसाथ च ,
1,सिख प्रचारक राम सिंह अप सुसाइड नोट लिख व किसान दुख बर्दाश्त नह प रह ,
1,किसान आंदोलन सुप्रीम कोर्ट टिपण्ण कार्टून ,
1,चाल वित्त वर्ष क पहल चार महीन पाकिस्तान कपड़ निर्यात 45 अरब डॉलर अधिक गय ,
1,उत्तर प्रदेश क संभल ज़िल किसान शांत भंग आशंक क कारण 50 लाख रुपय क बॉन्ड भर संबंध नोटिस जार किय गय ,
1,जाने-म अर्थशास्त्र सामाजिक कार्यकर् ज्य द्रेज़ भूख कुपोषण क मामल भारत लगातार खराब हालत बीबीस बात ,
1,बिहार पिछल मह संपन्न विधानसभ चुनाव एनडीए सत् आन बिहार मुफ़्त कोर वैक्सीन लग वाद किय ,
1,द प्रेसिडेंशियल इयर्स क अंश क मुताबिक़ दिवंगत राष्ट्रपत प्रणब मुखर्ज लिख उनक राष्ट्रपत बन क सोनिय गाँध मनमोहन सिंह सरकार बच व्यस्त ,
1,16 दिसंबर 1971 पाकिस्त भारत क साम समर्पण किय उसक तैयार मेजर जनरल जेएफ़आर जैकब बत क्य ,
1,पाकिस्तान ख़ैबरपख़्तूनख़्व प्रांत अप ऐतिहासिक धरोहर क मशहूर गांधार बौद्ध विरासत क सबस अहम केंद्र ,
1,चीन चांग ई-5 चंद्रम सतह क़रीब किलोग्राम पत्थर मिट्ट क नम ल धर लौट ,
1,हालांक लोग दिल्ल सीम प्रदर्शन वाल किसान क शामिल नह ,
1,भारत हर साल लाख लोग वाय प्रदूषण वजह अकाल मौत शिकार रह ,
1,उत्तराखंड राजनीत नज़र रख वाल जानकार मान आम आदम पार्ट क आन राजनीत क समीकरण बदल सक ,
1,कश्मीर रह वाल पाकिस्त महिल अक्सर अप अधिकार क प्रदर्शन अप आवाज़ उठ क उनम राजनीत आ ,
1,प्रधानमंत्र नरेंद्र मोद नई दिल्ल स्थित नेशनल वॉर मेमोरियल पहुंच 1971 युद्ध हिस्स ल वाल जवान श्रद्धांजल द ,
1,एयर इंडिय नीलाम किसान आंदोलन कार्टून ,
1,मम बनर्ज हाल उनक दाह हाथ समझ वाल टीएमस क कद्दावर शुभेंद अधिकार क आपस संबंध मुकाम पहुंच प्वॉयंट ऑफ़ न रिटर्न कह ,
1,गुलाब गेंद वाल डे-नाइट टेस्ट मैच कप्त विराट कोहल टेस्ट मैच क व भारत लौट क्योंक व प बन वाल ,
1,दिल्ल क परिवहन विभाग कार क ह सिक्योरिट रजिस्ट्रेशन प्लेट कलर कोडेड फ़्यूल स्ट अनिवार्य दिय इसक न 10000 रुपय चालान कट सक ,
1,आज़ाद क भारत क गणतंत्र दिवस बोरिस जॉनसन मुख्य अतिथ बन वाल दूसर ब्रिटिश प्रधानमंत्र होंग इसस पहल 1993 जॉन मेजर अतिथ बन गय ,
1,साल 2012 निर्भय क सामूहिक बलात्कार क कानून कड़ मौत सज़ जैस प्रावधान ल ,
1,कोर वायरस निपट क देश टीकाकरण शुर किय जाएग मामल प्रतिकूल असर होग ,
1,जाने-म अर्थशास्त्र सामाजिक कार्यकर् ज्य द्रेज़ भूख कुपोषण क मामल भारत लगातार खराब हालत बीबीस बात ,
1,बिहार पिछल मह संपन्न विधानसभ चुनाव एनडीए सत् आन बिहार मुफ़्त कोर वैक्सीन लग वाद किय ,
1,द प्रेसिडेंशियल इयर्स क अंश क मुताबिक़ दिवंगत राष्ट्रपत प्रणब मुखर्ज लिख उनक राष्ट्रपत बन क सोनिय गाँध मनमोहन सिंह सरकार बच व्यस्त ,
1,16 दिसंबर 1971 पाकिस्त भारत क साम समर्पण किय उसक तैयार मेजर जनरल जेएफ़आर जैकब बत क्य ,
1,पाकिस्तान ख़ैबरपख़्तूनख़्व प्रांत अप ऐतिहासिक धरोहर क मशहूर गांधार बौद्ध विरासत क सबस अहम केंद्र ,
1,चीन चांग ई-5 चंद्रम सतह क़रीब किलोग्राम पत्थर मिट्ट क नम ल धर लौट ,
1,हालांक लोग दिल्ल सीम प्रदर्शन वाल किसान क शामिल नह ,
1,भारत क चाबहार सेंट्रल एशिय कॉकेशस रीजन दरवाज़ साबित सक ट्रेन कनेक्टिविट बड़ फायद होग ,
1,पिंक क पत जेठ हिरासत रख गय हालात गर्भपात क आरोप लग काफ़ संगीन ,
1,संसद क शीत सत्र क न ख़बर कार्टून ,
1,कोर वैक्सीन टीक भारत लोग प्रक्रिय क कैस लग जाएग ल केंद्र सरकार दिशानिर्देश जार द ,
1,ऑनर किलिंग हिरासत हत्य आत्महत्य हाथरस कांड परिवार मर्ज़ क बग़ैर ब पोस्टमॉर्टम क लाश जल मामल ,
1,ग्लोबल हंगर इंडेक्स 2020 क अनुसार दुनिय क 107 देश भारत 94व नंबर सूडान क ,
1,भारत क प्रमुख जनरल मनोज मुकुंद नरवण यूएई सऊद अरब क हफ़्तेभर लंब दौर रह ,
1,नर्सिंग यूनियन छठ वेतन आयोग सिफारिश लाग सहित अप मांग रख ,
1,भारत कोर टीक कैस लग जाएग इसक बार सरकार दिशानिर्देश जार द ,
1,बजरंग दल ख़तरनाक संगठन शामिल मांग जून दिल्ल क चर्च हमल क उठ अख़बार समीक्ष ,
1,राजस्थान-हरियाण बॉर्डर आंदोलन सड़क डट किसान कैस रह आंदोलन पढ़ ग्राउंड रिपोर्ट ,
1,15 दिसंबर भारत क पहल उपप्रधानमंत्र गृह मंत्र सरदार वल्लभ भ पटेल पुण्यतिथ ,
1,दिल्ल हाईकोर्ट क फ़ैसल एम्स प्रशासन मीटिंग क नर्सिंग यूनियन हड़ताल वापस ल फ़ैसल किय ,
1,छत्तीसगढ़ दिन राज्य महिल आयोग अध्यक्ष क बयान सियास गलियार बहस शुर ,
1,ऑपरेशन क परिवार उम्मीद बच्च दूसर बच्च खेल-कूद बाक़ गतिविध हिस्स ल सक ,
1,मालदीव चीन क क़र्ज़ ल हमेश चिं जताय रह पिछल हफ़् कलह साफ़ तौर सोशल मीडिय दिख ,
1,केंद्र जेप नड्ड क दौर सुरक्ष क ज़िम्मेदार तीन आईपीएस अधिकार डेपुटेशन दिल्ल बुल मम किय भेज इनकार ,
1,गाज़ीपुर बॉर्डर कृष क़ानून क ख़िलाफ़ प्रदर्शन रह महिल किसान आंदोलनकार हाल ,
1,मुंबई पुलिस रविवार रिपब्लिक टीव क सीईओ विकास खनचंद कथित टीआरप स्कैम क संबंध गिरफ़्तार किय ,
1,उनक अनजान लोग बच क हर रोज़ मौत क ख़तर साम कोर वायरस सीध मुक़ाबल रह स्वास्थ्यकर्म ,
1,खनचंद कोर्ट पेश किय जाएग खनचंद पहल मामल बार पूछताछ चुक ,
1,मरियम नवाज़ लोग अपील व हर हालत मीनार-ए-पाकिस्तान पहुँच इमरान ख़ान सरकार आख़िर धक्क द ,
1,भारत क प्रमुख जनरल मनोज मुकुंद नरवण मंगलवार हफ़् क संयुक्त अरब अमीरात सऊद अरब क दौर रव ,
1,पहल शाहीन बाग़ उसक ताज़ किसान आंदोलन दिख लग नागरिक समाज विपक्ष ख़ाल जगह भर रह ,
1,भारत पाकिस्तान अक्सर अप दुश्म क बार दोन देश आ ,
1,केंद्र सरकार ओर पारित तीन नए कृष क़ानून किसान दिन विरोध रह ,
1,कनाड ब्रिटेन क अमेरिक लोग किसान क समर्थन विरोध प्रदर्शन किय ,
1,मोद सरकार क नए कृष क़ानून ल किसान संगठन आंदोलन तेज़ रह हरियाण पश्चिम उत्तर प्रदेश क टोल प्लाज़ किसान शुल्क नह ल द रह ,
1,जर्म 16 दिसंबर 10 जनवर लॉकडाउन होग जर्मन चांसलर कह फ़ौरन कार्रव ज़रूरत ,
1,एंटोनिय गुटरेश कह अप संसाधन ख़र्च नह सक जिसस अगल पीढ़ बिखर धर बोझ पड़ ,
1,झारखंड दिसंबर शाम सोमार ज़िंदग सबस ख़ौफ़नाक शाम बन ,
1,किसान मज़दूर संघर्ष कमिट क पंधेर कह संघर्ष कमिट क क़रीब 700 ट्रैक्टर अमृतसर दिल्ल क चुक ,
1,ईय डिसइन्फ़ोलैब अप रिपोर्ट कह काम क निष्क्रिय संगठन 750 स्थानीय फ़र्ज़ मीडिय संस्थान इस्तेमाल किय गय ,
1,अधिकार कह वैक्सीन क पहल तीस लाख डोज़ जल्द सार राज्य पहुंच द ,
1,वैश्विक स्तर चल अभियान हार्वर्ड क जानेम प्रोफ़ेसर फ़ेक मीडिय इस्तेमाल किय गय रिसर्च पत चल इसक मक़सद पाकिस्तान बदनाम भारतीय हित फ़ायद पहुँच ,
1,इलाक़ मिल हड्ड क 50-60 प्रतिशत अवशेष गाय-भैंस क जबक लगभग 10 प्रतिशत हड्ड ब ,
1,पूर्व राष्ट्रपत प्रणब मुखर्ज निधन साल 31 अगस्त निधन क उनक संस्मरण आन वाल ,
1,पेट्रोल कीमत कार्टून ,
1,सेंट्रल काउंसिल ऑफ़ इंडियन मेडिसिन CCIM पोस्ट ग्रेजुएट आयुर्वेद स्टूडेंट औपचारिक ट्रेनिंग क 58 सर्जिकल प्रक्रिय अंजाम द इजाज़त द द ,
1,ऐ मेर वतन क लोग ल तूफ़ान कश् निकाल द द आज़ादीजैस अमर गीत लिख वाल कव प्रदीप ख़ुद उन्ह ज़ब ,
1,पूर देश न्यूनतम समर्थन मूल्य धान ख़रीद क छत्तीसगढ़ सबस अधिक भुगतान राज्य सरकार किसान प्रत एकड़ 15 क्विंटल धान ख़रीद ,
1,कृष क़ानून क विरोध किसान आंदोलन जार क्य किसान क़ानून मांग कैस टूट सरकार किसान क गतिरोध ,
1,मौजूद आंदोलन हफ़् ज़्याद चल चुक दिल्ल क बॉर्डर डट लाख किसान माँग अड़ मह पहल लाग नय कृष क़ानून वापस लिय ज ,
1,बीजेप अध्यक्ष जेप नड्ड कोलक क दिन क दौर प्रदेश सत्ताधार तृणमूल कांग्रेस क ख़िलाफ़ आक्रामक तेवर अपन उनक काफ़िल हमल घट सरगर्म बढ़ द ,
1,राष्ट्रपत चुनाव क नतीज ख़ारिज डोनाल्ड ट्रंप कोशिश सुप्रीम कोर्ट नकार ,
1,दिल्ल बॉर्डर डट प्रदर्शनकार किसान रात क्य कैस गुज़ार ठंड कैस निपट ,
1,मानवाधिकार दिवस कार्टून ,
1,कृष क़ानून बट ख वाल किसान महिल क्य नुक़सान सक ,
